ZONE,ID ZONE,SECTEUR,NOM SITE,ID SITE,NPOINT,IDUNIQUE,OBSERVATEUR 1,OBSERVATEUR 2,DATE,HEURE DEBUT,MINUTES DEPUIS MINUIT,COUV NUAGE,PLUIE,VENT,VISI,DENEIGMT,ESPECE,NB05,NB510,NB1015,MAX10,NB100,RQ,X,Y,ALT,RASTALT,AGRI,IR,IIR1,IIR2,% SOL NU,% ROCH,% HERB,%ARBRISSEAU,%ARBUSTE,%ARBRES,% CROTTES,INFO SUP PATURAGE 
ECRINS,2,Valgaudemar,Tirière,,9,,Vincent Dominique,,25/06/18,10h30,,1,1,1,1,95,Pipit spioncelle,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Tirière,,9,,Vincent Dominique,,25/06/18,10h30,,1,1,1,1,95,Traquet motteux,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Tirière,,10,,Vincent Dominique,,25/06/18,10h54,,1,1,1,1,100,Alouette des champs,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Tirière,,10,,Vincent Dominique,,25/06/18,10h54,,1,1,1,1,100,Pipit spioncelle,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,1,,Corail Marc,,26/06/18,6h00,,1,1,1,1,100,Traquet motteux,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,2,,Corail Marc,,26/06/18,6h20,,2,1,1,1,100,Pipit spioncelle,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,2,,Corail Marc,,26/06/18,6h20,,2,1,1,1,100,Rouge-queue noir,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,3,,Corail Marc,,26/06/18,6h45,,2,1,1,1,100,Chocard a bec jaune,,,,,4,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,3,,Corail Marc,,26/06/18,6h45,,2,1,1,1,100,Pipit spioncelle,,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,3,,Corail Marc,,26/06/18,6h45,,2,1,1,1,100,Rouge-queue noir,2,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,4,,Corail Marc,,26/06/18,7h10,,3,1,1,1,100,Crave à bec rouge,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,4,,Corail Marc,,26/06/18,7h10,,3,1,1,1,100,Pipit spioncelle,1,1,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,5,,Corail Marc,,26/06/18,7h40,,3,1,1,1,85,Chocard a bec jaune,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,5,,Corail Marc,,26/06/18,7h40,,3,1,1,1,85,Crave à bec rouge,,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,5,,Corail Marc,,26/06/18,7h40,,3,1,1,1,85,Traquet motteux,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,6,,Corail Marc,,26/06/18,8h30,,2,1,1,1,95,Accenteur alpin,1,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,6,,Corail Marc,,26/06/18,8h30,,2,1,1,1,95,Crave à bec rouge,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,6,,Corail Marc,,26/06/18,8h30,,2,1,1,1,95,Pipit spioncelle,1,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,6,,Corail Marc,,26/06/18,8h30,,2,1,1,1,95,Rouge-queue noir,1,1,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,7,,Corail Marc,,26/06/18,8h50,,2,1,1,1,95,Accenteur alpin,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,7,,Corail Marc,,26/06/18,8h50,,2,1,1,1,95,Pipit spioncelle,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,7,,Corail Marc,,26/06/18,8h50,,2,1,1,1,95,Traquet motteux,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,8,,Corail Marc,,26/06/18,9h10,,2,1,1,1,100,Pipit spioncelle,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,8,,Corail Marc,,26/06/18,9h10,,2,1,1,1,100,Rouge-queue noir,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,8,,Corail Marc,,26/06/18,9h10,,2,1,1,1,100,Traquet motteux,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,9,,Corail Marc,,26/06/18,9h25,,2,1,1,1,85,Chocard a bec jaune,,,,,4,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,9,,Corail Marc,,26/06/18,9h25,,2,1,1,1,85,Pipit spioncelle,,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,9,,Corail Marc,,26/06/18,9h25,,2,1,1,1,85,Rouge-queue noir,2,1,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,9,,Corail Marc,,26/06/18,9h25,,2,1,1,1,85,Traquet motteux,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,10,,Corail Marc,,26/06/18,9h50,,2,1,1,1,100,Pipit spioncelle,2,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,10,,Corail Marc,,26/06/18,9h50,,2,1,1,1,100,Rouge-queue noir,2,2,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,,10,,Corail Marc,,26/06/18,9h50,,2,1,1,1,100,Traquet motteux,1,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,1,,Warluzelle Olivier,,12/07/18,5h55,,3,1,1,3,100,Pipit spioncelle,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,1,,Warluzelle Olivier,,12/07/18,5h55,,3,1,1,3,100,Rouge-queue noir,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,1,,Warluzelle Olivier,,12/07/18,5h55,,3,1,1,3,100,Chocard a bec jaune,3,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,2,,Warluzelle Olivier,,12/07/18,6h15,,3,1,1,3,100,Pipit spioncelle,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,2,,Warluzelle Olivier,,12/07/18,6h15,,3,1,1,3,100,Rouge-queue noir,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,2,,Warluzelle Olivier,,12/07/18,6h15,,3,1,1,3,100,Traquet motteux,1,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,2,,Warluzelle Olivier,,12/07/18,6h15,,3,1,1,3,100,perdrix bartavelle,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,3,,Warluzelle Olivier,,12/07/18,6h35,,3,1,1,3,100,Pipit spioncelle,3,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,3,,Warluzelle Olivier,,12/07/18,6h35,,3,1,1,3,100,Traquet motteux,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,3,,Warluzelle Olivier,,12/07/18,6h35,,3,1,1,3,100,Alouette des champs,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,4,,Warluzelle Olivier,,12/07/18,7h05,,3,1,1,3,95,Pipit spioncelle,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,4,,Warluzelle Olivier,,12/07/18,7h05,,3,1,1,3,95,Rouge-queue noir,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,4,,Warluzelle Olivier,,12/07/18,7h05,,3,1,1,3,95,Traquet motteux,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,5,,Warluzelle Olivier,,12/07/18,7h45,,3,1,1,3,95,Pipit spioncelle,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,6,,Warluzelle Olivier,,12/07/18,8h12,,3,1,1,3,95,Rouge-queue noir,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,6,,Warluzelle Olivier,,12/07/18,8h12,,3,1,1,3,95,Traquet motteux,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,7,,Warluzelle Olivier,,12/07/18,8h38,,3,1,1,3,95,Pipit spioncelle,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,7,,Warluzelle Olivier,,12/07/18,8h38,,3,1,1,3,95,Traquet motteux,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,8,,Warluzelle Olivier,,12/07/18,9h05,,3,1,1,3,98,Pipit spioncelle,2,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,8,,Warluzelle Olivier,,12/07/18,9h05,,3,1,1,3,98,Traquet motteux,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,9,,Warluzelle Olivier,,12/07/18,9h35,,3,1,1,3,95,Pipit spioncelle,2,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valgaudemar,Vaccivier,,9,,Warluzelle Olivier,,12/07/18,9h35,,3,1,1,3,95,Traquet motteux,1,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,1,,Albert Christophe,,04/06/19,05h30,,1,1,2,1,100,Accenteur mouchet,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,1,,Albert Christophe,,04/06/19,05h30,,1,1,2,1,100,alouette des champs,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,1,,Albert Christophe,,04/06/19,05h30,,1,1,2,1,100,pipit spioncelle,2,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,1,,Albert Christophe,,04/06/19,05h30,,1,1,2,1,100,Rougequeue noir,1,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,1,,Albert Christophe,,04/06/19,05h30,,1,1,2,1,100,coucou gris,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,1,,Albert Christophe,,04/06/19,05h30,,1,1,2,1,100,perdrix bartavelle,,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,2,,Albert Christophe,,04/06/19,06h10,,1,1,2,1,100,Accenteur mouchet,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,2,,Albert Christophe,,04/06/19,06h10,,1,1,2,1,100,alouette des champs,2,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,2,,Albert Christophe,,04/06/19,06h10,,1,1,2,1,100,pipit spioncelle,2,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,2,,Albert Christophe,,04/06/19,06h10,,1,1,2,1,100,Rougequeue noir,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,2,,Albert Christophe,,04/06/19,06h10,,1,1,2,1,100,perdrix bartavelle,,1,,,3,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,3,,Albert Christophe,,04/06/19,06h35,,1,1,2,1,100,alouette des champs,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,3,,Albert Christophe,,04/06/19,06h35,,1,1,2,1,100,pipit spioncelle,2,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,3,,Albert Christophe,,04/06/19,06h35,,1,1,2,1,100,Rougequeue noir,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,3,,Albert Christophe,,04/06/19,06h35,,1,1,2,1,100,tarier des prés,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,3,,Albert Christophe,,04/06/19,06h35,,1,1,2,1,100,perdrix bartavelle,,,,,4,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,4,,Albert Christophe,,04/06/19,07h10,,1,1,1,1,100,Accenteur mouchet,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,4,,Albert Christophe,,04/06/19,07h10,,1,1,1,1,100,alouette des champs,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,4,,Albert Christophe,,04/06/19,07h10,,1,1,1,1,100,Rougequeue noir,3,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,5,,Albert Christophe,,04/06/19,07h35,,1,1,1,1,100,alouette des champs,1,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,5,,Albert Christophe,,04/06/19,07h35,,1,1,1,1,100,Linotte mélodieuse,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,5,,Albert Christophe,,04/06/19,07h35,,1,1,1,1,100,pipit spioncelle,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,5,,Albert Christophe,,04/06/19,07h35,,1,1,1,1,100,Rougequeue noir,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,5,,Albert Christophe,,04/06/19,07h35,,1,1,1,1,100,Traquet motteux,3,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,5,,Albert Christophe,,04/06/19,07h35,,1,1,1,1,100,perdrix bartavelle,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,6,,Albert Christophe,,04/06/19,07h50,,1,1,1,1,100,alouette des champs,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,6,,Albert Christophe,,04/06/19,07h50,,1,1,1,1,100,pipit spioncelle,1,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,6,,Albert Christophe,,04/06/19,07h50,,1,1,1,1,100,Rougequeue noir,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,6,,Albert Christophe,,04/06/19,07h50,,1,1,1,1,100,Traquet motteux,3,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,6,,Albert Christophe,,04/06/19,07h50,,1,1,1,1,100,perdrix bartavelle,,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,7,,Albert Christophe,,04/06/19,08h10,,1,1,1,1,100,alouette des champs,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,7,,Albert Christophe,,04/06/19,08h10,,1,1,1,1,100,pipit spioncelle,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,7,,Albert Christophe,,04/06/19,08h10,,1,1,1,1,100,Rougequeue noir,1,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,7,,Albert Christophe,,04/06/19,08h10,,1,1,1,1,100,Traquet motteux,3,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,7,,Albert Christophe,,04/06/19,08h10,,1,1,1,1,100,coucou gris,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,8,,Albert Christophe,,04/06/19,08h25,,1,1,1,1,100,crave à bec rouge,,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,8,,Albert Christophe,,04/06/19,08h25,,1,1,1,1,100,Grive draine,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,8,,Albert Christophe,,04/06/19,08h25,,1,1,1,1,100,pipit spioncelle,1,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,8,,Albert Christophe,,04/06/19,08h25,,1,1,1,1,100,Traquet motteux,,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,8,,Albert Christophe,,04/06/19,08h25,,1,1,1,1,100,perdrix bartavelle,,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,8,,Albert Christophe,,04/06/19,08h25,,1,1,1,1,100,coucou gris,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,9,,Albert Christophe,,04/06/19,08h40,,1,1,1,1,100,Grive draine,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,9,,Albert Christophe,,04/06/19,08h40,,1,1,1,1,100,Rougequeue noir,3,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,9,,Albert Christophe,,04/06/19,08h40,,1,1,1,1,100,coucou gris,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,10,,Albert Christophe,,04/06/19,09H00,,1,1,1,1,100,Accenteur mouchet,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,10,,Albert Christophe,,04/06/19,09H00,,1,1,1,1,100,Linotte mélodieuse,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,10,,Albert Christophe,,04/06/19,09H00,,1,1,1,1,100,Rougequeue noir,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel bas,85,10,,Albert Christophe,,04/06/19,09H00,,1,1,1,1,100,Traquet motteux,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,1,,Corail Marc,,07/06/19,6h10,,1,1,2,1,100,Rougequeue noir,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,1,,Corail Marc,,07/06/19,6h10,,1,1,2,1,100,Pipit spioncelle,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,2,,Corail Marc,,07/06/19,6h35,,1,1,2,1,95,Chocard à bec jaune,0,0,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,2,,Corail Marc,,07/06/19,6h35,,1,1,2,1,95,Pipit spioncelle,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,3,,Corail Marc,,07/06/19,7h05,,1,1,2,1,99,Pipit spioncelle,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,3,,Corail Marc,,07/06/19,7h05,,1,1,2,1,99,Traquet motteux,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,4,,Corail Marc,,07/06/19,7h35,,1,1,3,1,85,Hirondelle de rocher,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,4,,Corail Marc,,07/06/19,7h35,,1,1,3,1,85,Pipit spioncelle,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,4,,Corail Marc,,07/06/19,7h35,,1,1,3,1,85,Traquet motteux,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,5,,Corail Marc,,07/06/19,8h05,,1,1,2,1,15,Chocard à bec jaune,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,5,,Corail Marc,,07/06/19,8h05,,1,1,2,1,15,Crave à bec rouge,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,5,,Corail Marc,,07/06/19,8h05,,1,1,2,1,15,Traquet motteux,1,1,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,6,,Corail Marc,,07/06/19,8h40,,1,1,2,1,97,Chocard à bec jaune,0,0,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,6,,Corail Marc,,07/06/19,8h40,,1,1,2,1,97,Pipit spioncelle,1,0,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,6,,Corail Marc,,07/06/19,8h40,,1,1,2,3,97,Rougequeue noir,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,7,,Corail Marc,,07/06/19,9h00,,1,1,1,1,80,Linotte Mélodieuse,0,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,7,,Corail Marc,,07/06/19,9h00,,1,1,1,1,80,Rougequeue noir,1,2,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,7,,Corail Marc,,07/06/19,9h00,,1,1,1,1,80,Traquet motteux,1,0,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,8,,Corail Marc,,07/06/19,9h30,,1,1,1,1,100,aucune,0,0,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,9,,Corail Marc,,07/06/19,9h50,,1,1,2,1,98,Chocard à bec jaune,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,9,,Corail Marc,,07/06/19,9h50,,1,1,2,1,98,Linotte Mélodieuse,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,9,,Corail Marc,,07/06/19,9h50,,1,1,2,1,98,Pipit spioncelle,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,9,,Corail Marc,,07/06/19,9h50,,1,1,2,1,98,Rougequeue noir,1,1,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,10,,Corail Marc,,07/06/19,10h10,,1,1,2,1,100,Pipit spioncelle,1,0,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,10,,Corail Marc,,07/06/19,10h10,,1,1,2,1,100,Rougequeue noir,1,0,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,2,,Coursier Cyril,,13/06/19,5h53,,1,1,1,1,95,Pipit des arbres,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,2,,Coursier Cyril,,13/06/19,5h53,,1,1,1,1,95,Pinson des arbres,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,2,,Coursier Cyril,,13/06/19,5h53,,1,1,1,1,95,Pouillot de Bonelli,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,2,,Coursier Cyril,,13/06/19,5h53,,1,1,1,1,95,Rouge-queue noir,0,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,3,,Coursier Cyril,,13/06/19,6h16,,1,1,1,1,95,Rouge-queue noir,2,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,3,,Coursier Cyril,,13/06/19,6h16,,1,1,1,1,95,Fauvette babillarde,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,3,,Coursier Cyril,,13/06/19,6h16,,1,1,1,1,95,Bruant jaune,0,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,3,,Coursier Cyril,,13/06/19,6h16,,1,1,1,1,95,Accenteur mouchet,0,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,3,,Coursier Cyril,,13/06/19,6h16,,1,1,1,1,95,Pinson des arbres,0,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,3,,Coursier Cyril,,13/06/19,6h16,,1,1,1,1,95,Corneille noire,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,6,,Coursier Cyril,,13/06/19,6h49,,1,1,1,1,95,Pipit des arbres,2,2,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,6,,Coursier Cyril,,13/06/19,6h49,,1,1,1,1,95,Pouillot de Bonelli,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,6,,Coursier Cyril,,13/06/19,6h49,,1,1,1,1,95,Pinson des arbres,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,6,,Coursier Cyril,,13/06/19,6h49,,1,1,1,1,95,Accenteur mouchet,1,0,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,6,,Coursier Cyril,,13/06/19,6h49,,1,1,1,1,95,Pouillot véloce,0,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,6,,Coursier Cyril,,13/06/19,6h49,,1,1,1,1,95,Rouge-queue noir,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,8,,Coursier Cyril,,13/06/19,7h30,,1,1,1,1,95,Rouge-queue noir,2,2,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,8,,Coursier Cyril,,13/06/19,7h30,,1,1,1,1,95,Accenteur alpin,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,8,,Coursier Cyril,,13/06/19,7h30,,1,1,1,1,95,Traquet motteux,0,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,8,,Coursier Cyril,,13/06/19,7h30,,1,1,1,1,95,Crave a bec rouge,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,9,,Coursier Cyril,,13/06/19,8h30,,1,1,1,1,95,Rouge-queue noir,2,2,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,10,,Coursier Cyril,,13/06/19,8h55,,1,1,1,1,95,Rouge-queue noir,2,2,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Carmétran,,10,,Coursier Cyril,,13/06/19,8h55,,1,1,1,1,95,Linotte melodieuse,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Valbonnais,Côte Belle,,1,,Jendoubi Samy,,13/06/19,6h12,,1,1,2,1,90,Pinson des arbres,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valbonnais,Côte Belle,,1,,Jendoubi Samy,,13/06/19,6h12,,1,1,2,1,90,Pipit spioncelle,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valbonnais,Côte Belle,,1,,Jendoubi Samy,,13/06/19,6h12,,1,1,2,1,90,Troglodyte mignon,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Valbonnais,Côte Belle,,1,,Jendoubi Samy,,13/06/19,6h12,,1,1,2,1,90,Coucou gris,1,1,,,,,,,,,,,,,,,,,,,,
